DATE,TIME,VOLTAGE,CURRENT,PF,POWER (KW),"""WEEKEND/WEEKDAY""",SEASON,Temp (F),Humidity (%),Substation Shutdown,F1,F2,F3,F4,Jul-Oct-,Rainy,0
,04-00,11.5,90,0.969,1737.0997356729404,1,0,87,34,,,,,,,,
,05-00,11.4,102,0.969,1951.5937899908167,1,0,87,34,,,,,,,,
,06-00,11.4,102,0.969,1951.5937899908167,1,0,87,34,,,,,,,,
,07-00,11.3,110,0.969,2086.198040040063,1,0,90,30,,,,,,,,
,08-00,11.4,116,0.969,2219.4596043032816,1,0,90,30,,,,,,,,
,09-00,11.4,124,0.969,2372.5257839104047,1,0,90,30,,,,,,,,
,10-00,11.4,132,0.969,2525.5919635175273,1,0,84,48,,,,,,,,
,11-00,11.3,134,0.969,2541.3685215033493,1,0,84,48,,,,,,,,
,12-00,11.3,146,0.969,2768.9537622349926,1,0,84,48,,,,,,,,
,13-00,11.4,146,0.969,2793.457777829992,1,0,76,75,,,,,,,,
,14-00,11.4,136,0.969,2602.1250533210887,1,0,76,75,,,,,,,,
,15-00,11.4,136,0.969,2602.1250533210887,1,0,76,75,,,,,,,,
,16-00,11.3,141,0.969,2674.126578596808,1,0,71,87,,,,,,,,
,17-00,11.4,123,0.969,2353.392511459514,1,0,71,87,,,,,,,,
,18-00,11.5,114,0.969,2200.326331852391,1,0,71,87,,,,,,,,
,19-00,11.6,62,0.969,1207.0745216386267,1,0,70,83,,,,,,,,
,20-00,11.6,62,0.969,1207.0745216386267,1,0,70,83,,,,,,,,
,21-00,11.6,58,0.969,1129.198746049038,1,0,70,83,,,,,,,,
,22-00,11.6,55,0.969,1070.7919143568463,1,0,70,94,,,,,,,,
,23-00,11.7,50,0.969,981.8389810325314,1,0,70,94,,,,,,,,
,24-00,11.7,50,0.969,981.8389810325314,1,0,70,94,,,,,,,,
2021-10-25,01-00,11.6,70,0.94,1322.0397404011724,0,0,73,89,,,,,,,,
,02-00,11.6,70,0.94,1322.0397404011724,0,0,73,89,,,,,,,,
,03-00,11.5,70,0.94,1310.6428460873692,0,0,73,89,,,,,,,,
,04-00,11.5,72,0.94,1348.0897845470083,0,0,81,41,,,,,,,,
,05-00,11.5,79,0.94,1479.1540691557452,0,0,81,41,,,,,,,,
,06-00,11.5,103,0.94,1928.5173306714148,0,0,81,41,,,,,,,,
,07-00,11.5,108,0.94,2022.1346768205126,0,0,85,32,,,,,,,,
,08-00,11.4,113,0.94,2097.354179291614,0,0,85,32,,,,,,,,
,09-00,11.5,120,0.94,2246.8163075783473,0,0,85,32,,,,1.0,,,,
,10-00,11.3,127,0.94,2336.52614710557,0,0,81,40,,,,,,,,
,11-00,11.4,129,0.94,2394.3246825541432,0,0,81,40,,,,,,,,
,12-00,11.3,139,0.94,2557.3002712415296,0,0,81,40,,,,,,,,
,13-00,11.6,138,0.94,2606.306916790883,0,0,73,77,,,1.0,,,,,
,14-00,11.4,134,0.94,2487.1279648236837,0,0,73,77,,,,,,,,
,15-00,11.4,134,0.94,2487.1279648236837,0,0,73,77,,,,,,,,
,16-00,11.4,128,0.94,2375.7640261002352,0,0,70,85,,,,,,,,
,17-00,11.4,128,0.94,2375.7640261002352,0,0,70,85,,,,,,,,
,18-00,11.8,115,0.94,2209.369369118708,0,0,70,85,,,,,,,,
,19-00,11.6,61,0.94,1152.0632023495932,0,0,71,89,,,,,,,,
,20-00,11.6,61,0.94,1152.0632023495932,0,0,71,89,,,,,,,,
,21-00,11.6,58,0.94,1095.4043563324,0,0,71,89,,,,,,,,
,22-00,11.6,56,0.94,1057.6317923209378,0,0,68,94,,,,,,,,
,23-00,11.6,51,0.94,963.2003822922828,0,0,68,94,,,,,,,,
,24-00,11.6,47,0.94,887.6552542693587,0,0,68,94,,,,,,,,
2021-10-26,01-00,11.4,89,0.94,1651.8984243978198,0,0,75,87,,,,,,,,
,02-00,11.4,89,0.94,1651.8984243978198,0,0,75,87,,,,,,,,
,03-00,11.4,89,0.94,1651.8984243978198,0,0,75,87,,,,,,,,
,04-00,11.4,89,0.94,1651.8984243978198,0,0,86,40,,,,,,,,
,05-00,11.3,99,0.94,1821.3865241216647,0,0,86,40,,,,,,,,
,06-00,11.3,99,0.94,1821.3865241216647,0,0,86,40,,,,,,,,
,07-00,11.3,110,0.94,2023.7628045796275,0,0,90,32,,,,,,,,
,08-00,11.4,124,0.94,2301.521400284603,0,0,90,32,,,,,,,,
,09-00,11.4,130,0.94,2412.8853390080512,0,0,90,32,,,,,,,,
,10-00,11.5,125,0.94,2340.433653727445,0,0,82,40,,,,,1.0,,,
,11-00,11.5,114,0.94,2134.47549219943,0,0,82,40,,,,,,,,
,12-00,11.4,119,0.94,2208.7181180150624,0,0,82,40,,,,,,,,
,13-00,11.4,127,0.94,2357.2033696463272,0,0,74,71,,,,,,,,
,14-00,11.4,127,0.94,2357.2033696463272,0,0,74,71,,,,,,,,
,15-00,11.4,125,0.94,2320.082056738511,0,0,74,71,,,,,,,,
,16-00,11.6,122,0.94,2304.1264046991864,0,0,73,86,,,,,,,,
,17-00,11.8,119,0.94,2286.216999348924,0,0,73,86,,,,,,,,
,18-00,11.9,114,0.94,2208.718118015062,0,0,73,86,,,,,,,,
,19-00,11.6,62,0.94,1170.9494843553243,0,0,70,89,,,,,,,,
,20-00,11.6,61,0.94,1152.0632023495932,0,0,70,89,,,,,,,,
,21-00,11.6,58,0.94,1095.4043563324,0,0,70,89,,,,,,,,
,22-00,11.6,56,0.94,1057.6317923209378,0,0,70,93,,,,,,,,
,23-00,11.6,50,0.94,944.3141002865517,0,0,70,93,,,,,,,,
,24-00,11.6,45,0.94,849.8826902578966,0,0,70,93,,,,,,,,
2021-10-27,01-00,11.4,84,0.93,1542.509023595,0,0,73,84,,,,,,,,
,02-00,11.4,84,0.93,1542.509023595,0,0,73,84,,,,,,,,
,03-00,11.4,84,0.93,1542.509023595,0,0,73,84,,,,,,,,
,04-00,11.4,84,0.93,1542.509023595,0,0,84,40,,,,,,,,
,05-00,11.4,85,0.93,1560.8722262568451,0,0,84,40,,,,,,,,
,06-00,11.4,89,0.93,1634.325036904226,0,0,84,40,,,,,,,,
,07-00,11.4,95,0.93,1744.5042528752977,0,0,86,29,,,,,,,,
,08-00,11.5,114,0.93,2111.768306112202,0,0,86,29,,,,,,,,
,09-00,11.5,114,0.93,2111.768306112202,0,0,86,29,,,,,,,,
,10-00,11.4,123,0.93,2258.673927406964,0,0,82,40,,,,,,,,
,11-00,11.4,123,0.93,2258.673927406964,0,0,82,40,,,,,,,,
,12-00,11.4,122,0.93,2240.310724745119,0,0,82,40,,,,,,,,
,13-00,11.5,124,0.93,2297.0111399816933,0,0,76,72,,,,,,,,
,14-00,11.7,122,0.93,2299.2662701331483,0,0,76,72,,,1.0,,,,,
,15-00,11.5,124,0.93,2297.0111399816933,0,0,76,72,,,,,,,,
,16-00,11.5,124,0.93,2297.0111399816933,0,0,73,84,,,,,,,,
,17-00,11.5,124,0.93,2297.0111399816933,0,0,73,84,,,,,,,,
,18-00,11.8,110,0.93,2090.8278118486946,0,0,73,84,,,,,,,,
,19-00,11.6,62,0.93,1158.492574947289,0,0,72,89,,,,,,,,
,20-00,11.6,62,0.93,1158.492574947289,0,0,72,89,,,,,,,,
,21-00,11.6,58,0.93,1083.7511184990767,0,0,72,89,,,,,,,,
,22-00,11.6,54,0.93,1009.0096620508646,0,0,71,93,,,,,,,,
,23-00,11.6,50,0.93,934.2682056026523,0,0,71,93,,,,,,,,
,24-00,11.6,45,0.93,840.8413850423872,0,0,71,93,,,,,,,,
2021-10-28,01-00,11.5,84,0.947,1584.4835428656238,0,0,77,72,,,,,,,,
,02-00,11.5,84,0.947,1584.4835428656238,0,0,77,72,,,,,,,,
,03-00,11.5,84,0.947,1584.4835428656238,0,0,77,72,,,,,,,,
,04-00,11.5,84,0.947,1584.4835428656238,0,0,86,40,,,,,,,,
,05-00,11.4,85,0.947,1589.404299209927,0,0,86,40,,,,,,,,
,06-00,11.3,96,0.947,1779.34549410003,0,0,86,40,,,,,,,,
,07-00,11.3,113,0.947,2094.4379253469106,0,0,89,35,,,,,,,,
,08-00,11.3,118,0.947,2187.112169831287,0,0,89,35,,,,,,,,
,09-00,11.5,119,0.947,2244.6850190596338,0,0,89,35,,,,,,,,
,10-00,11.6,106,0.947,2016.8540003183964,0,0,82,40,,,,,,,,
,11-00,11.6,102,0.947,1940.7463021931742,0,0,82,40,,,,,,,,
,12-00,11.6,102,0.947,1940.7463021931742,0,0,82,40,,,,,,,,
,13-00,11.6,104,0.947,1978.800151255785,0,0,73,71,,,,,,,,
,14-00,11.6,118,0.947,2245.1770946940637,0,0,73,71,,,,,,,,
,15-00,11.5,102,0.947,1924.015730622543,0,0,73,71,,,,,,,,
,16-00,11.5,102,0.947,1924.015730622543,0,0,72,82,,,,,,,,
,17-00,11.6,108,0.947,2054.907849381008,0,0,72,82,,,,,,,,
,18-00,11.5,98,0.947,1848.564133343228,0,0,72,82,,,,,,,,
,19-00,11.6,62,0.947,1179.669320940949,0,0,72,87,,,,,,,,
,20-00,11.6,62,0.947,1179.669320940949,0,0,72,87,,,,,,,,
,21-00,11.6,57,0.947,1084.5346982844208,0,0,72,87,,,,,,,,
,22-00,11.6,54,0.947,1027.453924690504,0,0,68,88,,,,,,,,
,23-00,11.6,50,0.947,951.3462265652814,0,0,68,88,,,,,,,,
,24-00,11.6,50,0.947,951.3462265652814,0,0,68,88,,,,,,,,
2021-10-29,01-00,11.6,82,0.94,1548.6751244699449,0,0,73,72,,,,,,,,
,02-00,11.6,82,0.94,1548.6751244699449,0,0,73,72,,,,,,,,
,03-00,11.5,82,0.94,1535.324476845204,0,0,73,72,,,,,,,,
,04-00,11.5,83,0.94,1554.0479460750237,0,0,82,50,,,,,,,,
,05-00,11.5,86,0.94,1610.2183537644823,0,0,82,50,,,,,,,,
,06-00,11.5,90,0.94,1685.1122306837606,0,0,82,50,,,,,,,,
,07-00,11.6,104,0.94,1964.1733285960274,0,0,86,40,,,,,,,,
,08-00,11.4,112,0.94,2078.7935228377055,0,0,86,40,,,,,,,,
,09-00,11.4,127,0.94,2357.2033696463272,0,0,86,40,,,,,,,,
,10-00,11.5,124,0.94,2321.7101844976255,0,0,83,48,,,,,,,,
,11-00,11.5,122,0.94,2284.2632460379864,0,0,83,48,,,,,,,,
,12-00,11.5,124,0.94,2321.7101844976255,0,0,83,48,,,,,,,,
,13-00,11.5,124,0.94,2321.7101844976255,0,0,77,74,,,,,,,,
,14-00,11.5,124,0.94,2321.7101844976255,0,0,77,74,,,,,,,,
,15-00,11.5,124,0.94,2321.7101844976255,0,0,77,74,,,,,,,,
,16-00,11.6,119,0.94,2247.467558681993,0,0,74,83,,,,,,,,
,17-00,11.8,116,0.94,2228.5812766762624,0,0,74,83,,,1.0,,,,,
,18-00,11.7,114,0.94,2171.596805107246,0,0,74,83,,,,,,,,
,19-00,11.7,61,0.94,1161.994781680193,0,0,70,85,,,,,,,,
,20-00,11.7,61,0.94,1161.994781680193,0,0,70,85,,,,,,,,
,21-00,11.7,37,0.94,704.8165069207728,0,0,70,85,,,,,,,,
,22-00,11.7,53,0.94,1009.602023427053,0,0,72,92,,,,,,,,
,23-00,11.7,45,0.94,857.2092651739129,0,0,72,92,,,,,,,,
,24-00,11.7,45,0.94,857.2092651739129,0,0,72,92,,,,,,,,
2021-10-30,01-00,11.6,89,0.93,1662.9974059727213,0,0,78,70,,,,,,,,
,02-00,11.6,89,0.93,1662.9974059727213,0,0,78,70,,,,,,,,
,03-00,11.6,89,0.93,1662.9974059727213,0,0,78,70,,,,,,,,
,04-00,11.6,89,0.93,1662.9974059727213,0,0,86,53,,,,,,,,
,05-00,11.6,89,0.93,1662.9974059727213,0,0,86,53,,,,,,,,
,06-00,11.4,94,0.93,1726.1410502134524,0,0,86,53,,,,,,,,
,07-00,11.4,103,0.93,1891.4098741700595,0,0,89,44,,,,,,,,
,08-00,11.4,109,0.93,2001.5890901411308,0,0,89,44,,,,,,,,
,09-00,11.3,112,0.93,2038.6376569150293,0,0,89,44,,,,,,,,
,10-00,11.3,110,0.93,2002.2334130415466,0,0,84,53,,,,,,,,
,11-00,11.3,108,0.93,1965.8291691680638,0,0,84,53,,,,,,,,
,12-00,11.4,109,0.93,2001.5890901411308,0,0,84,53,,,,,,,,
,13-00,11.5,114,0.93,2111.768306112202,0,0,77,83,,,,,,,,
,14-00,11.5,114,0.93,2111.768306112202,0,0,77,83,,,,,,,,
,15-00,11.4,119,0.93,2185.2211167595833,0,0,77,83,,,,,,,,
,16-00,11.4,119,0.93,2185.2211167595833,0,0,75,90,,,,,,,,
,17-00,11.5,113,0.93,2093.244022725253,0,0,75,90,,,,,,,,
,18-00,11.6,106,0.93,1980.648595877623,0,0,75,90,,,,,,,,
,19-00,11.7,61,0.93,1149.6331350665741,0,0,73,88,,,,,,,,
,20-00,11.7,59,0.93,1111.94024539226,0,0,73,88,,,,,,,,
,21-00,11.7,57,0.93,1074.2473557179462,0,0,73,88,,,,,,,,
,22-00,11.7,54,0.93,1017.7080212064755,0,0,71,93,,,,,,,,
,23-00,11.7,45,0.93,848.0900176720628,0,0,71,93,,,,,,,,
,24-00,11.7,45,0.93,848.0900176720628,0,0,71,93,,,,,,,,
2021-10-31,01-00,11.6,83,0.947,1579.2347360983672,1,0,75,73,,,,,,,,
,02-00,11.6,83,0.947,1579.2347360983672,1,0,75,73,,,,,,,,
,03-00,11.6,83,0.947,1579.2347360983672,1,0,75,73,,,,,,,,
,04-00,11.5,83,0.947,1565.620643545795,1,0,84,33,,,,,,,,
,05-00,11.5,83,0.947,1565.620643545795,1,0,84,33,,,,,,,,
,06-00,11.5,94,0.947,1773.1125360639123,1,0,84,33,,,,,,,,
,07-00,11.7,101,0.947,1938.2859240210223,1,0,87,29,,,,,,,,
,08-00,11.4,119,0.947,2225.166018893898,1,0,87,29,,,,,,,,
,09-00,11.4,124,0.947,2318.6603894356585,1,0,87,29,,,,,,,,
,10-00,11.4,134,0.947,2505.649130519179,1,0,84,40,,,,,,,,
,11-00,11.3,120,0.947,2224.1818676250373,1,0,84,40,,,,,,,,
,12-00,11.3,120,0.947,2224.1818676250373,1,0,84,40,,,,,,,,
,13-00,11.4,126,0.947,2356.058137652363,1,0,84,72,,,,,,,,
,14-00,11.4,122,0.947,2281.2626412189543,1,0,84,72,,,,,,,,
,15-00,11.4,122,0.947,2281.2626412189543,1,0,84,72,,,,,,,,
,16-00,11.4,122,0.947,2281.2626412189543,1,0,72,87,,,,,,,,
,17-00,11.4,110,0.947,2056.876151918729,1,0,72,87,,,,,,,,
,18-00,11.7,115,0.947,2206.9592204199757,1,0,72,87,,,,,,,,
,19-00,11.6,62,0.947,1179.669320940949,1,0,74,91,,,,,,,,
,20-00,11.6,62,0.947,1179.669320940949,1,0,74,91,,,,,,,,
,21-00,11.6,55,0.947,1046.4808492218096,1,0,74,91,,,,,,,,
,22-00,11.7,51,0.947,978.7384368819024,1,0,69,92,,,,,,,,
,23-00,11.7,45,0.947,863.5927384252079,1,0,69,92,,,,,,,,
,24-00,11.7,45,0.947,863.5927384252079,1,0,69,92,,,,,,,,
2021-11-01,01-00,11.6,83,0.94,1567.561406475676,0,1,74,63,,,,,,,,
,02-00,11.6,83,0.94,1567.561406475676,0,1,74,63,,,,,,,,
,03-00,11.5,83,0.94,1554.0479460750237,0,1,74,63,,,,,,,,
,04-00,11.5,83,0.94,1554.0479460750237,0,1,86,30,,,,,,,,
,05-00,11.4,83,0.94,1540.5344856743714,0,1,86,30,,,,,,,,
,06-00,11.5,97,0.94,1816.1765152924972,0,1,86,30,,,,,,,,
,07-00,11.4,105,0.94,1948.8689276603493,0,1,90,26,,,,,,,,
,08-00,11.4,116,0.94,2153.036148653338,0,1,90,26,,,,,,,,
,09-00,11.4,116,0.94,2153.036148653338,0,1,90,26,,,,,,,,
,10-00,11.4,117,0.94,2171.596805107246,0,1,81,42,,,,,,,,
,11-00,11.4,124,0.94,2301.521400284603,0,1,81,42,,,,,,,,
,12-00,11.4,122,0.94,2264.400087376787,0,1,81,42,,,,,,,,
,13-00,11.4,124,0.94,2301.521400284603,0,1,73,67,,,,,,,,
,14-00,11.4,122,0.94,2264.400087376787,0,1,73,67,,,,,,,,
,15-00,11.4,114,0.94,2115.914835745522,0,1,73,67,,,,,,,,
,16-00,11.4,114,0.94,2115.914835745522,0,1,70,85,,,,,,,,
,17-00,11.5,114,0.94,2134.47549219943,0,1,70,85,,,,,,,,
,18-00,11.6,114,0.94,2153.036148653338,0,1,70,85,,,,,,,,
,19-00,11.7,62,0.94,1181.0438764618355,0,1,72,91,,,,,,,,
,20-00,11.7,59,0.94,1123.896592116908,0,1,72,91,,,,,,,,
,21-00,11.7,57,0.94,1085.798402553623,0,1,72,91,,,,,,,,
,22-00,11.7,53,0.94,1009.602023427053,0,1,68,87,,,,,,,,
,23-00,11.7,45,0.94,857.2092651739129,0,1,68,87,,,,,,,,
,24-00,11.8,45,0.94,864.5358400899293,0,1,68,87,,,,,,,,
2021-11-02,01-00,11.7,83,0.94,1581.0748668763283,0,1,72,89,,,,,,,,
,02-00,11.7,83,0.94,1581.0748668763283,0,1,72,89,,,,,,,,
,03-00,11.7,83,0.94,1581.0748668763283,0,1,72,89,,,,,,,,
,04-00,11.7,83,0.94,1581.0748668763283,0,1,76,67,,,,,,,,
,05-00,11.7,90,0.94,1714.4185303478257,0,1,76,67,,,,,,,,
,06-00,11.6,101,0.94,1907.5144825788345,0,1,76,67,,,,,,,,
,07-00,11.6,111,0.94,2096.377302636145,0,1,79,62,,,,,,,,
,08-00,11.6,111,0.94,2096.377302636145,0,1,79,62,,,,,,,,
,09-00,11.5,108,0.94,2022.1346768205126,0,1,79,62,,,,,,,,
,10-00,11.6,101,0.94,1907.5144825788345,0,1,80,62,,,,,,,,
,11-00,11.6,105,0.94,1983.0596106017588,0,1,80,62,,,,,,,,
,12-00,11.6,105,0.94,1983.0596106017588,0,1,80,62,,,,,,,,
,13-00,11.6,105,0.94,1983.0596106017588,0,1,75,80,,,,,,,,
,14-00,11.7,97,0.94,1847.7621938193233,0,1,75,80,,,,,,,,
,15-00,11.7,97,0.94,1847.7621938193233,0,1,75,80,,,,,,,,
,16-00,11.8,112,0.94,2151.7336464460464,0,1,73,89,,,,,,,,
,17-00,11.8,102,0.94,1959.6145708705062,0,1,73,89,,,,,,,,
,18-00,11.8,111,0.94,2132.521738888492,0,1,73,89,,,,,,,,
,19-00,11.8,62,0.94,1191.138268568347,0,1,70,85,,,,,,,,
,20-00,11.8,59,0.94,1133.502545895685,0,1,70,85,,,,,,,,
,21-00,11.8,56,0.94,1075.8668232230232,0,1,70,85,,,,,,,,
,22-00,11.8,52,0.94,999.0191929928072,0,1,71,95,,,,,,,,
,23-00,11.8,45,0.94,864.5358400899293,0,1,71,95,,,,,,,,
,24-00,11.8,45,0.94,864.5358400899293,0,1,71,95,,,,,,,,
2021-11-03,01-00,11.7,79,0.9,1440.8411052923216,0,1,75,87,,,,,,,,
,02-00,11.7,79,0.9,1440.8411052923216,0,1,75,87,,,,,,,,
,03-00,11.7,79,0.9,1440.8411052923216,0,1,75,87,,,,,,,,
,04-00,11.7,69,0.9,1258.456155255319,0,1,85,57,,,,,,,,
,05-00,11.7,69,0.9,1258.456155255319,0,1,85,57,,,,,,,,
,06-00,11.6,71,0.9,1283.8653406023545,0,1,85,57,,,,,,,,
,07-00,11.6,102,0.9,1844.426263963946,0,1,89,49,,,,,,,,
,08-00,11.7,107,0.9,1951.5189653959294,0,1,89,49,,,,,,,,
,09-00,11.7,115,0.9,2097.4269254255314,0,1,89,49,,,,,,,,
,10-00,11.8,115,0.9,2115.3536512838696,0,1,85,64,,,,,,,,
